id,이미지id,촬영날짜,촬영시간,주목객체,병해부위,촬영부위,작물,질병명,생육단계,height,width,촬영지역,내부 온도 1 평균,내부 온도 1 최고,내부 온도 1 최저,내부 이슬점 평균,내부 이슬점 최고,내부 이슬점 최저,피해정도,데이터종류
10733,10733.jpg,20210917,0921,"[{'x': 65.62391493055556, 'h': 383.7154017857143, 'y': 92.41313244047619, 'w': 230.36318824404762}]",[],3,3,00,11,512,384,0,22.234013605442172,22.357823129251724,22.10748299319731,17.022448979591847,17.283333333333314,16.76292517006804,0,0
10738,10738.jpg,20211019,0913,"[{'x': 98.13333333333334, 'h': 478.48854166666666, 'y': 24.380953125, 'w': 529.92}]",[],3,4,00,13,512,682,0,17.133333333333333,17.33846153846154,16.93397435897436,12.283974358974357,12.96025641025641,11.54679487179487,0,0
10764,10764.jpg,20211029,1305,"[{'x': 44.19561476934524, 'h': 390.4061569940476, 'y': 60.93818979414682, 'w': 309.3784412202381}]","[{'x': 45.53491598462302, 'h': 388.39719742063494, 'y': 61.607832651289684, 'id': 0, 'w': 306.0301959325397}]",3,3,b6,13,512,384,0,13.88231292517008,13.995578231292527,13.761564625850344,7.371088435374151,7.660884353741507,7.094217687074831,1,2
10813,10813.jpg,20210927,1322,"[{'x': 72.22954644097223, 'h': 385.89000496031747, 'y': 22.7576167999752, 'w': 239.44971478174602}]",[],3,3,00,12,512,384,0,20.53525641025641,20.604487179487187,20.456410256410265,17.316666666666666,17.473076923076935,17.144871794871804,0,0
10817,10817.jpg,20211005,0836,"[{'x': 98.58672916666667, 'h': 455.73116666666664, 'y': 35.3424140625, 'w': 546.8774166666667}]",[],3,4,00,13,512,682,0,25.06241134751772,25.231914893617027,24.881560283687953,20.973049645390063,21.290780141843978,20.66312056737588,0,0
10826,10826.jpg,20210915,1237,"[{'x': 120.53727213541667, 'h': 312.06057787698415, 'y': 132.59227740575398, 'w': 180.13798983134922}]",[],3,3,00,11,512,384,0,21.940136054421803,22.056462585034037,21.809863945578243,17.31904761904762,17.585714285714303,17.03843537414965,0,0
10828,10828.jpg,20211007,0923,"[{'x': 167.61904166666667, 'h': 500.9524166666667, 'y': 9.523809895833333, 'w': 510.4762083333333}]",[],3,4,00,12,512,682,0,24.33673469387756,24.506122448979603,24.16666666666667,19.742176870748292,20.301360544217673,19.240476190476198,0,0
10834,10834.jpg,20210923,1437,"[{'x': 187.50077504960316, 'h': 448.39967757936506, 'y': 0.0, 'w': 72.32252914186508}]",[],5,3,00,11,512,384,0,21.277551020408165,21.425850340136083,21.118367346938804,17.974489795918355,18.251020408163264,17.708163265306126,0,0
10847,10847.jpg,20211007,0936,"[{'x': 111.16067325367646, 'h': 239.73483455882354, 'y': 74.33117915134804, 'w': 239.0651616115196}]",[],3,1,00,12,512,384,0,22.59863945578231,22.79727891156463,22.396598639455785,18.421428571428564,18.75986394557825,18.07959183673468,0,0
10850,10850.jpg,20210628,1142,"[{'x': 178.5722138119954, 'h': 409.22797722029986, 'y': 52.08355860726643, 'w': 418.52861880046135}]",[],3,6,00,24,512,682,0,24.907482993197284,25.085374149659852,24.722959183673474,20.43843537414964,20.792006802721083,20.098129251700666,0,0
10851,10851.jpg,20211014,1359,"[{'x': 0.0, 'h': 494.3869357638889, 'y': 2.6158037942553323, 'w': 368.8283420138889}]",[],3,2,00,13,512,384,0,20.100000000000065,20.100000000000065,20.100000000000065,19.199999999999896,19.199999999999896,19.199999999999896,0,0
10858,10858.jpg,20211115,1439,"[{'x': 59.63891989087302, 'h': 477.12769717261904, 'y': 0.0, 'w': 254.2588355654762}]","[{'x': 63.82424975198413, 'h': 469.80335441468253, 'y': 3.1389978802393355, 'id': 0, 'w': 246.93449280753967}]",3,5,b6,13,512,384,0,13.020484581497808,13.12466960352424,12.90660792951543,7.794493392070481,8.131718061674011,7.452422907488987,1,2
10862,10862.jpg,20210916,1107,"[{'x': 63.88486458333333, 'h': 454.8910416666667, 'y': 28.288674479166666, 'w': 554.7155833333334}]",[],3,1,00,11,512,682,0,22.32414965986397,22.50068027210884,22.150000000000013,17.005102040816322,17.276190476190482,16.73163265306123,0,0
10864,10864.jpg,20211005,0856,"[{'x': 125.00032291666666, 'h': 495.2502083333333, 'y': 16.667067708333335, 'w': 465.48758333333336}]",[],3,4,00,13,512,682,0,25.123076923076912,25.294405594405603,24.941258741258753,21.05454545454545,21.380419580419588,20.737762237762233,0,0
10879,10879.jpg,20210923,1344,"[{'x': 121.8762943328373, 'h': 299.337394593254, 'y': 95.09151785714286, 'w': 180.13814484126985}]",[],3,3,00,12,512,384,0,21.264965986394554,21.417687074829967,21.102040816326554,18.05986394557822,18.336394557823127,17.795578231292524,0,0
10880,10880.jpg,20211102,1159,"[{'x': 91.74146670386905, 'h': 411.8321552579365, 'y': 54.91095455109127, 'w': 208.25982762896825}]","[{'x': 100.44686259920636, 'h': 389.733878968254, 'y': 66.96458023313492, 'id': 0, 'w': 191.51869419642858}]",3,5,b6,13,512,384,0,14.187414965986399,14.293877551020417,14.071088435374145,10.356462585034018,10.544557823129248,10.17210884353742,1,2
10882,10882.jpg,20211014,1401,"[{'x': 18.07803005642361, 'h': 448.67246403769843, 'y': 60.2694343687996, 'w': 331.4818948412698}]",[],3,2,00,13,512,384,0,20.100000000000065,20.100000000000065,20.100000000000065,19.199999999999896,19.199999999999896,19.199999999999896,0,0
10908,10908.jpg,20210915,1615,"[{'x': 72.53798518105158, 'h': 157.34229290674602, 'y': 182.57310267857142, 'w': 98.11989242311508}]",[],3,3,00,11,512,242,0,21.886734693877578,22.004761904761928,21.757823129251705,17.152721088435378,17.423129251700693,16.886734693877553,0,0
10922,10922.jpg,20211018,1706,"[{'x': 138.36190625, 'h': 453.50025, 'y': 15.847618489583333, 'w': 500.12741666666665}]",[],3,4,00,13,512,682,0,22.20129870129871,22.54805194805195,21.86753246753247,13.519480519480519,14.77792207792208,12.159740259740257,0,0
10925,10925.jpg,20210628,1046,"[{'x': 163.42040757275132, 'h': 438.3293237433862, 'y': 35.47173394097222, 'w': 382.587962962963}]",[],3,6,00,24,512,682,0,24.819897959183674,24.999829931972773,24.632823129251705,20.45051020408162,20.802721088435373,20.113265306122432,0,0
10927,10927.jpg,20211103,0956,"[{'x': 34.988157242063494, 'h': 399.88671875, 'y': 25.548304966517858, 'w': 221.60388764880952}]","[{'x': 147.1785869295635, 'h': 54.429036458333336, 'y': 308.80140128968253, 'id': 0, 'w': 51.65204923115079}, {'x': 93.86036706349206, 'h': 56.09521871899802, 'y': 43.32106042286706, 'id': 1, 'w': 46.653444320436506}, {'x': 147.1785869295635, 'h': 71.09097532242063, 'y': 37.76707821800595, 'id': 2, 'w': 36.65629650297619}, {'x': 129.40585472470238, 'h': 61.09381200396825, 'y': 361.5642361111111, 'id': 3, 'w': 37.76707434275794}, {'x': 108.85611979166667, 'h': 57.76140873015873, 'y': 301.02582465277777, 'id': 4, 'w': 38.32246713789682}, {'x': 157.17576574900792, 'h': 35.545479910714285, 'y': 259.3709697420635, 'id': 5, 'w': 34.43467881944444}, {'x': 126.07345920138889, 'h': 29.991505456349206, 'y': 204.94194878472223, 'id': 6, 'w': 24.437515500992063}, {'x': 222.71275111607142, 'h': 29.436104910714285, 'y': 228.26866319444446, 'id': 7, 'w': 14.995752728174603}]",3,3,b8,13,512,384,0,13.640136054421772,13.75782312925172,13.517006802721092,9.25986394557823,9.478231292516993,9.053061224489795,1,2
10945,10945.jpg,20210628,1107,"[{'x': 84.51598543829296, 'h': 383.8930579584775, 'y': 2.2527393310265283e-06, 'w': 597.166955017301}]",[],3,6,00,24,512,682,0,24.861904761904764,25.042517006802708,24.675000000000004,20.448809523809505,20.800510204081633,20.11071428571427,0,0
10950,10950.jpg,20211008,1000,"[{'x': 97.7139533547794, 'h': 135.5442133884804, 'y': 257.7142884497549, 'w': 126.47651462928921}]",[],3,1,00,12,512,384,0,23.04115646258504,23.227210884353752,22.84523809523812,18.580952380952375,18.945918367346945,18.24557823129253,0,0
10970,10970.jpg,20210624,1110,"[{'x': 36.16631401909722, 'h': 135.54332527281747, 'y': 194.69566902281747, 'w': 147.71182105654762}]",[],1,3,00,13,512,242,0,22.143197278911554,22.25306122448983,22.012585034013632,17.802721088435394,18.04489795918365,17.571088435374143,0,0
10983,10983.jpg,20210714,0746,"[{'x': 86.09523680795847, 'h': 482.43807670126876, 'y': 4.8380950610942905, 'w': 556.9523861014994}]",[],3,6,00,24,512,682,0,28.627147766323038,28.706185567010323,28.53814432989691,25.42920962199312,25.683505154639143,25.149484536082486,0,0
10991,10991.jpg,20211015,0900,"[{'x': 111.23811458333333, 'h': 490.6666666666667, 'y': 21.333333333333332, 'w': 504.38095833333335}]",[],3,4,00,13,512,682,0,21.514965986394564,21.683333333333337,21.339795918367365,16.979591836734684,17.48571428571429,16.5190476190476,0,0
10997,10997.jpg,20210714,0842,"[{'x': 191.11111111111111, 'h': 400.2962962962963, 'y': 54.81481481481482, 'w': 291.55555555555554}]",[],3,6,00,24,512,682,0,28.721649484536087,28.80171821305843,28.632302405498287,25.477663230240537,25.737457044673505,25.19518900343644,0,0
11003,11003.jpg,20210923,1104,"[{'x': 68.875796875, 'h': 429.7336666666667, 'y': 69.95301041666667, 'w': 541.6300416666667}]",[],3,1,00,11,512,682,0,23.14931972789115,23.358503401360547,22.926870748299326,18.971088435374163,19.30816326530613,18.632653061224516,0,0
11040,11040.jpg,20211008,0856,"[{'x': 201.73094745710785, 'h': 189.1781556372549, 'y': 230.19466145833334, 'w': 147.32458256740196}]",[],3,1,00,12,512,384,0,22.99183673469389,23.177891156462596,22.79625850340139,18.545578231292513,18.910544217687086,18.206462585034025,0,0
11045,11045.jpg,20211007,0939,"[{'x': 127.37796875, 'h': 491.67695833333335, 'y': 14.286013020833334, 'w': 541.678}]",[],3,4,00,12,512,682,0,24.329591836734703,24.49795918367348,24.159183673469393,19.730952380952374,20.290136054421755,19.22721088435375,0,0
11050,11050.jpg,20210624,1031,"[{'x': 97.5, 'h': 192.85714285714286, 'y': 215.35714285714286, 'w': 162.85714285714286}]",[],1,3,00,13,512,384,0,22.117346938775498,22.22789115646261,21.987074829932,17.781632653061244,18.02040816326529,17.54931972789115,0,0
11058,11058.jpg,20211001,1637,"[{'x': 119.04761458333333, 'h': 465.71429166666667, 'y': 24.76190625, 'w': 413.3333333333333}]",[],3,4,00,13,512,682,0,23.325170068027223,23.49047619047618,23.15680272108844,19.670748299319715,20.173809523809496,19.199319727891158,0,0
11087,11087.jpg,20210622,1526,"[{'x': 38.16876171875, 'h': 430.58515625, 'y': 36.1611171875, 'w': 299.33371875}]","[{'x': 136.607125, 'h': 32.14334375, 'y': 297.32596875, 'id': 0, 'w': 34.286234375}, {'x': 140.892921875, 'h': 33.750515625, 'y': 259.825390625, 'id': 1, 'w': 29.464734375}, {'x': 244.28734375, 'h': 23.57178125, 'y': 162.32390625, 'id': 2, 'w': 41.78634375}, {'x': 210.536828125, 'h': 28.929015625, 'y': 201.431640625, 'id': 3, 'w': 21.42890625}, {'x': 108.21384375, 'h': 23.5718125, 'y': 281.79, 'id': 4, 'w': 24.107515625}, {'x': 115.1782421875, 'h': 24.10753125, 'y': 333.219375, 'id': 5, 'w': 23.0360703125}, {'x': 274.82353125, 'h': 19.286, 'y': 233.575, 'id': 6, 'w': 23.57178125}, {'x': 181.07209375, 'h': 16.607375, 'y': 323.04065625, 'id': 7, 'w': 23.036078125}, {'x': 241.073015625, 'h': 17.67884375, 'y': 135.0020625, 'id': 8, 'w': 21.428890625}, {'x': 148.39303125, 'h': 18.75028125, 'y': 233.575, 'id': 9, 'w': 19.286}, {'x': 165.536140625, 'h': 17.143109375, 'y': 168.752578125, 'id': 10, 'w': 18.750296875}, {'x': 67.8857109375, 'h': 16.457140625, 'y': 186.057140625, 'id': 11, 'w': 18.28571875}, {'x': 173.036265625, 'h': 15.000234375, 'y': 144.6450625, 'id': 12, 'w': 19.286}, {'x': 120.5354609375, 'h': 17.143125, 'y': 366.43415625, 'id': 13, 'w': 16.6073984375}, {'x': 71.2489921875, 'h': 18.75028125, 'y': 270.53984375, 'id': 14, 'w': 14.4645078125}, {'x': 179.314234375, 'h': 12.685765625, 'y': 71.31453125, 'id': 15, 'w': 17.142921875}, {'x': 187.500765625, 'h': 14.4645, 'y': 273.7541875, 'id': 16, 'w': 14.464515625}, {'x': 224.2286875, 'h': 12.34290625, 'y': 78.8574140625, 'id': 17, 'w': 10.628609375}, {'x': 267.08596875, 'h': 8.22859375, 'y': 329.82971875, 'id': 18, 'w': 12.0000625}, {'x': 87.77084375, 'h': 10.42290625, 'y': 298.15025, 'id': 19, 'w': 6.5828984375}]",3,3,a9,13,512,384,0,23.388775510204074,23.49829931972789,23.264285714285723,17.321768707483,17.554421768707467,17.078911564625866,2,1
11107,11107.jpg,20211125,0932,"[{'x': 77.6789046999008, 'h': 389.7338479662698, 'y': 64.28599717881944, 'w': 235.7153087797619}]","[{'x': 78.34855530753968, 'h': 387.72491939484127, 'y': 64.95564391121032, 'id': 0, 'w': 233.70638020833334}]",3,3,b7,13,512,384,0,9.884863945578232,9.990986394557837,9.767006802721097,6.66853741496598,6.894897959183682,6.43656462585033,1,2
11119,11119.jpg,20211025,1030,"[{'x': 10.044686453683036, 'h': 471.05394345238096, 'y': 28.459937686011905, 'w': 361.19019717261904}]",[],3,2,00,13,512,384,0,18.3656462585034,19.548639455782336,17.34455782312926,13.814965986394562,14.886734693877541,12.619047619047628,0,0
11122,11122.jpg,20211007,1042,"[{'x': 177.42851945465685, 'h': 157.71483417585785, 'y': 100.95035807291667, 'w': 206.57148054534315}]",[],3,1,00,12,512,384,0,22.656462585034006,22.849319727891153,22.459863945578228,18.413945578231285,18.749659863945592,18.070748299319717,0,0
11134,11134.jpg,20210628,1106,"[{'x': 37.121794351931946, 'h': 387.84256055363323, 'y': 37.12545955882353, 'w': 492.89972606689736}]",[],3,6,00,24,512,682,0,24.861904761904764,25.042517006802708,24.675000000000004,20.448809523809505,20.800510204081633,20.11071428571427,0,0
11138,11138.jpg,20211013,1700,"[{'x': 116.14420572916667, 'h': 192.00223214285714, 'y': 179.14493427579364, 'w': 123.8585689484127}]","[{'x': 168.43052455357142, 'h': 35.57183159722222, 'y': 195.00226314484127, 'id': 0, 'w': 50.57201760912698}, {'x': 211.28816344246033, 'h': 24.000279017857142, 'y': 267.0031001984127, 'id': 1, 'w': 23.14312065972222}, {'x': 195.4308345734127, 'h': 14.143027653769842, 'y': 255.860103546627, 'id': 2, 'w': 30.000341021825395}]",3,2,a5,12,512,384,0,18.930612244897947,19.09761904761905,18.758163265306123,15.956122448979606,16.233673469387764,15.67210884353742,2,1
11148,11148.jpg,20210915,1236,"[{'x': 125.82832651289682, 'h': 254.05660962301587, 'y': 156.6862599206349, 'w': 161.25739397321428}]",[],3,3,00,11,512,384,0,21.940136054421803,22.056462585034037,21.809863945578243,17.31904761904762,17.585714285714303,17.03843537414965,0,0
11149,11149.jpg,20210617,0913,"[{'x': 65.51922123015873, 'h': 393.39021164021165, 'y': 60.192341476521165, 'w': 411.86656746031747}]",[],3,6,00,24,512,682,0,21.34064625850338,21.42006802721086,21.24965986394554,19.387244897959167,19.56887755102037,19.203401360544184,0,0
11150,11150.jpg,20211017,1243,"[{'x': 56.25010850694444, 'h': 180.0040302579365, 'y': 128.03858971974208, 'w': 326.79303075396825}]","[{'x': 84.64360119047619, 'h': 71.25159660218254, 'y': 187.50421626984127, 'id': 0, 'w': 50.89400421626984}, {'x': 150.53794642857142, 'h': 51.965448288690474, 'y': 226.61224268353175, 'id': 1, 'w': 53.03690786210318}, {'x': 223.39671688988096, 'h': 53.03690786210318, 'y': 176.78968253968253, 'id': 2, 'w': 35.35794890873016}, {'x': 251.7902095734127, 'h': 34.2864738343254, 'y': 219.11207217261904, 'id': 3, 'w': 43.39384920634921}, {'x': 351.435298859127, 'h': 16.60751488095238, 'y': 276.97051711309524, 'id': 4, 'w': 20.893353174603174}, {'x': 179.46716889880952, 'h': 16.60751488095238, 'y': 184.28985305059524, 'id': 5, 'w': 17.678958953373016}]",3,2,a5,12,512,384,0,19.17823129251701,19.384353741496614,18.965646258503412,17.15306122448978,17.422789115646236,16.88673469387753,2,1
11159,11159.jpg,20211126,0928,"[{'x': 90.42876519097223, 'h': 398.152591765873, 'y': 82.28772941468254, 'w': 240.00589037698413}]","[{'x': 156.43038504464286, 'h': 157.71812996031747, 'y': 299.1501736111111, 'id': 0, 'w': 117.43143911210318}, {'x': 240.43243117559524, 'h': 178.29005456349208, 'y': 132.8603980654762, 'id': 1, 'w': 79.71625434027777}, {'x': 183.0024646577381, 'h': 15.000372023809524, 'y': 240.863033234127, 'id': 2, 'w': 10.714549231150794}, {'x': 160.7162078373016, 'h': 9.857390873015873, 'y': 272.57809399801585, 'id': 3, 'w': 12.428865947420634}]",3,3,b7,13,512,384,0,10.301360544217689,10.401020408163271,10.195748299319737,6.360374149659865,6.593367346938773,6.1197278911564545,1,2
11165,11165.jpg,20211014,1448,"[{'x': 83.70572141617063, 'h': 354.91226438492066, 'y': 86.21688213045636, 'w': 241.90953621031747}]","[{'x': 235.21307663690476, 'h': 109.65449838789682, 'y': 130.58091517857142, 'id': 0, 'w': 87.05394345238095}, {'x': 94.58746434771825, 'h': 92.07628038194444, 'y': 167.41144283234127, 'id': 1, 'w': 71.14987134176587}, {'x': 237.72425285218253, 'h': 79.52044580853175, 'y': 241.07246713789684, 'id': 2, 'w': 79.52044580853175}, {'x': 145.64795696924602, 'h': 65.29045758928571, 'y': 267.021236359127, 'id': 3, 'w': 74.49809337797619}, {'x': 224.33133370535714, 'h': 66.96459573412699, 'y': 332.3116939484127, 'id': 4, 'w': 60.26812065972222}, {'x': 100.44687034970238, 'h': 39.34168836805556, 'y': 127.23268539186508, 'id': 5, 'w': 42.68991040426587}]",3,2,a5,12,512,384,0,20.532993197278913,20.743537414966003,20.322448979591847,16.81326530612242,17.132653061224467,16.5034013605442,2,1
11179,11179.jpg,20211103,1531,"[{'x': 93.4277111235119, 'h': 294.431144593254, 'y': 66.85772414434524, 'w': 231.43058655753967}]","[{'x': 94.28571428571429, 'h': 295.7142857142857, 'y': 65.89284939236111, 'id': 0, 'w': 230.35714285714286}]",3,3,b8,13,512,384,0,13.848979591836741,13.978571428571444,13.713945578231296,8.8921768707483,9.149999999999993,8.648979591836737,1,2
11193,11193.jpg,20211015,0914,"[{'x': 3.7911895267547124, 'h': 172.40886966765873, 'y': 114.01232328869048, 'w': 201.73355344742063}]",[],3,1,00,12,512,384,0,22.255102040816343,22.443197278911573,22.061224489795933,18.140476190476186,18.51734693877552,17.797619047619055,0,0
11198,11198.jpg,20210629,0948,"[{'x': 16.857574947296627, 'h': 283.58457341269843, 'y': 90.28253658234127, 'w': 225.42813740079364}]","[{'x': 67.9750744047619, 'h': 15.49773685515873, 'y': 114.6218998015873, 'id': 0, 'w': 28.233506944444443}, {'x': 114.92862568204364, 'h': 12.121992807539682, 'y': 322.537109375, 'id': 1, 'w': 13.349539620535714}, {'x': 138.4053974454365, 'h': 6.598059275793651, 'y': 353.379154265873, 'id': 2, 'w': 13.196087549603174}, {'x': 30.688433934771826, 'h': 5.677393353174603, 'y': 135.79703000992063, 'id': 3, 'w': 13.502980065724206}]",3,3,a9,13,512,242,0,23.873664122137406,23.975572519083993,23.762595419847326,19.998854961832052,20.230534351145042,19.758015267175583,1,1
11221,11221.jpg,20210915,1216,"[{'x': 101.75968812003968, 'h': 270.172371031746, 'y': 158.8119884672619, 'w': 186.51492745535714}]",[],3,3,00,11,512,384,0,21.941156462585063,22.056802721088456,21.810544217687088,17.33809523809524,17.60272108843539,17.060544217687063,0,0
11225,11225.jpg,20211017,1317,"[{'x': 65.89318266369048, 'h': 183.75413876488096, 'y': 201.96882750496033, 'w': 260.89874751984127}]","[{'x': 88.39368644593254, 'h': 48.21537078373016, 'y': 277.5062313988095, 'id': 0, 'w': 61.07280040922619}, {'x': 184.28870597718253, 'h': 51.42971850198413, 'y': 307.5069134424603, 'id': 1, 'w': 56.251255580357146}, {'x': 128.03743489583334, 'h': 51.96546378968254, 'y': 316.0785280257937, 'id': 2, 'w': 54.10835193452381}, {'x': 162.85965401785714, 'h': 46.60819692460318, 'y': 213.75480530753967, 'id': 3, 'w': 57.32271515376984}, {'x': 126.96598307291667, 'h': 49.286830357142854, 'y': 241.07685391865078, 'id': 4, 'w': 48.751092819940474}, {'x': 73.39335317460318, 'h': 49.822544642857146, 'y': 326.2573474702381, 'id': 5, 'w': 47.67964099702381}]",3,2,a5,12,512,384,0,19.35850340136055,19.562585034013622,19.14761904761906,17.32142857142855,17.589115646258474,17.054081632653034,2,1
11231,11231.jpg,20211101,1241,"[{'x': 76.28470672123017, 'h': 428.03844246031747, 'y': 23.14305865575397, 'w': 219.1982421875}]","[{'x': 125.57084728422619, 'h': 113.5723896329365, 'y': 336.00294518849205, 'id': 0, 'w': 104.14376395089286}, {'x': 77.57042875744048, 'h': 109.28665984623017, 'y': 161.1442677331349, 'id': 1, 'w': 67.71488250248017}, {'x': 106.85714285714286, 'h': 67.42857142857143, 'y': 268.3809523809524, 'id': 2, 'w': 97.9047619047619}, {'x': 154.28571428571428, 'h': 54.095238095238095, 'y': 44.19047619047619, 'id': 3, 'w': 27.047619047619047}]",3,3,b3,13,512,384,0,14.341836734693883,14.44693877551022,14.234693877551033,10.342517006802721,10.539795918367345,10.15612244897958,1,2
